iter	Logloss
898	0.001576420495
899	0.001576420495
900	0.001576420495
901	0.001576420495
902	0.001576420495
903	0.001576420495
904	0.001576420495
905	0.001576420495
906	0.001576420495
907	0.001576420495
908	0.001576420495
909	0.001576420495
910	0.001576420495
911	0.001576420495
912	0.001576420495
913	0.001576420495
914	0.001576420495
915	0.001576420495
916	0.001576420495
917	0.001576420495
918	0.001576420495
919	0.001576420495
920	0.001576420495
921	0.001576420495
922	0.001576420495
923	0.001576420495
924	0.001576420495
925	0.001576420495
926	0.001576420495
927	0.001576420495
928	0.001576420495
929	0.001576420495
930	0.001576420495
931	0.001576420495
932	0.001576420495
933	0.001576420495
934	0.001576420495
935	0.001576420495
936	0.001576420495
937	0.001576420495
938	0.001576420495
939	0.001576420495
940	0.001576420495
941	0.001576420495
942	0.001576420495
943	0.001576420495
944	0.001576420495
945	0.001576420495
946	0.001576420495
947	0.001576420495
948	0.001576420495
949	0.001576420495
950	0.001576420495
951	0.001576420495
952	0.001576420495
953	0.001576420495
954	0.001576420495
955	0.001576420495
956	0.001576420495
957	0.001576420495
958	0.001576420495
959	0.001576420495
960	0.001576420495
961	0.001576420495
962	0.001576420495
963	0.001576420495
964	0.001576420495
965	0.001576420495
966	0.001576420495
967	0.001576420495
968	0.001576420495
969	0.001576420495
970	0.001576420495
971	0.001576420495
972	0.001576420495
973	0.001576420495
974	0.001576420495
975	0.001576420495
976	0.001576420495
977	0.001576420495
978	0.001576420495
979	0.001576420495
980	0.001576420495
981	0.001576420495
982	0.001576420495
983	0.001576420495
984	0.001576420495
985	0.001576420495
986	0.001576420495
987	0.001576420495
988	0.001576420495
989	0.001576420495
990	0.001576420495
991	0.001576420495
992	0.001576420495
993	0.001576420495
994	0.001576420495
995	0.001576420495
996	0.001576420495
997	0.001576420495
998	0.001576420495
999	0.001576420495
